,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
17836,54739,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
17846,9273,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
17853,50736,Men,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
17867,32184,Men,Footwear,Footwear,Flip Flops,Yellow,Summer,Casual,4
17868,41476,Men,Footwear,Footwear,Formal Shoes,Brown,Winter,Formal,0
17870,44938,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
17871,57513,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
17876,20441,Unisex,Footwear,Footwear,Casual Shoes,Green,Winter,Casual,6
17882,11908,Men,Footwear,Footwear,Sandals,Brown,Summer,Formal,0
17884,53381,Unisex,Footwear,Footwear,Sports Sandals,Olive,Summer,Casual,6
17889,22124,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
17892,7746,Men,Footwear,Footwear,Sports Shoes,Brown,Fall,Sports,0
17902,41220,Men,Footwear,Footwear,Flip Flops,Red,Fall,Casual,0
17905,44752,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
17906,5475,Men,Footwear,Footwear,Flip Flops,Brown,Winter,Casual,0
17909,22540,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
17913,7322,Men,Footwear,Footwear,Formal Shoes,Brown,Winter,Formal,0
17915,50160,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
17919,46839,Girls,Footwear,Footwear,Sandals,Purple,Fall,Casual,10
17920,13207,Men,Footwear,Footwear,Sports Shoes,Silver,Spring,Sports,14
17928,8964,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
17930,17495,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
17934,55620,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
17935,42697,Women,Footwear,Footwear,Flats,Gold,Winter,Casual,3
17938,13035,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
17945,44560,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
17946,5647,Women,Footwear,Footwear,Flats,Black,Summer,Casual,12
17949,56899,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
17950,36140,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
17952,40306,Unisex,Footwear,Footwear,Sandals,White,Winter,Casual,13
17958,5481,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
17959,37254,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
17960,4553,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
17969,47123,Boys,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
17971,17653,Unisex,Footwear,Footwear,Flip Flops,Blue,Summer,Casual,8
17977,54534,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
17980,8990,Unisex,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
17985,26326,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
17989,30243,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
17990,2496,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
17997,32514,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
18004,59019,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
18006,21103,Men,Footwear,Footwear,Formal Shoes,Brown,Spring,Formal,0
18008,17005,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
18010,6452,Women,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
18012,18871,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
18015,17839,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
18022,39598,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
18027,21567,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
18030,53147,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
18038,4137,Women,Footwear,Footwear,Casual Shoes,White,Winter,Casual,13
18041,20687,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
18043,6660,Women,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
18044,47547,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
18054,42035,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
18055,3312,Men,Footwear,Footwear,Sports Shoes,Black,Spring,Sports,12
18061,34829,Men,Footwear,Footwear,Sports Shoes,Navy Blue,Summer,Sports,9
18067,7712,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18073,5045,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18088,10280,Women,Footwear,Footwear,Flats,Black,Fall,Casual,12
18094,43375,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
18097,50762,Men,Footwear,Footwear,Sandals,Khaki,Winter,Casual,3
18101,16177,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
18102,46607,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
18104,19903,Unisex,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
18106,44534,Men,Footwear,Footwear,Sandals,White,Fall,Casual,13
18108,39960,Men,Footwear,Footwear,Sandals,Brown,Spring,Casual,0
18109,15396,Men,Footwear,Footwear,Sandals,White,Fall,Casual,13
18117,31331,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Casual,12
18118,18489,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
18121,22726,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18126,34643,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18139,7376,Men,Footwear,Footwear,Casual Shoes,Grey,Winter,Casual,14
18140,49825,Women,Footwear,Footwear,Flip Flops,Yellow,Winter,Casual,4
18141,34471,Women,Footwear,Footwear,Sports Sandals,Grey,Summer,Casual,14
18142,47183,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
18150,33654,Women,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
18153,11504,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
18156,4735,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
18157,45412,Women,Footwear,Footwear,Flats,White,Winter,Casual,13
18158,15362,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
18163,24425,Men,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
18175,9816,Unisex,Footwear,Footwear,Casual Shoes,Purple,Summer,Casual,10
18182,9218,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
18185,7382,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
18191,47177,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
18197,4507,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18198,45620,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
18204,54104,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
18205,26524,Men,Footwear,Footwear,Casual Shoes,Grey,Spring,Casual,14
18206,12711,Women,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
18207,49489,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18214,6634,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Sports,0
18217,22184,Men,Footwear,Footwear,Casual Shoes,Tan,Fall,Casual,3
18220,4163,Men,Footwear,Footwear,Sports Shoes,Yellow,Fall,Sports,4
18222,44396,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
18224,56653,Men,Footwear,Footwear,Casual Shoes,Olive,Summer,Casual,6
18241,10274,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
18245,43381,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
18247,12523,Girls,Footwear,Footwear,Sandals,Blue,Fall,Casual,8
18249,6406,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
18250,17051,Men,Footwear,Footwear,Sandals,Tan,Spring,Casual,3
18254,16183,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
18256,44739,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
18264,46852,Girls,Footwear,Footwear,Flip Flops,Purple,Winter,Casual,10
18277,22719,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
18288,20872,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
18290,41079,Men,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
18293,16974,Men,Footwear,Footwear,Sandals,Navy Blue,Fall,Casual,9
18305,5248,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18312,11963,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
18315,39735,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
18316,4994,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
18323,8765,Women,Footwear,Footwear,Sports Sandals,Black,Fall,Casual,12
18324,43944,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
18333,16980,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
18336,6439,Women,Footwear,Footwear,Flip Flops,Orange,Summer,Casual,2
18341,45049,Men,Footwear,Footwear,Flip Flops,Red,Fall,Casual,0
18342,15739,Men,Footwear,Footwear,Sports Shoes,Charcoal,Summer,Sports,12
18352,10079,Unisex,Footwear,Footwear,Sandals,Black,Fall,Casual,12
18354,23855,Men,Footwear,Footwear,Casual Shoes,Yellow,Summer,Casual,4
18358,35930,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Sports,0
18370,24628,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
18377,18670,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
18379,35568,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
18392,9015,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
18395,13896,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18402,20886,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18404,39197,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
18411,10273,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
18421,17056,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
18423,6401,Men,Footwear,Footwear,Sandals,Grey,Summer,Casual,14
18426,16184,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
18428,54103,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
18432,12716,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
18434,26523,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
18441,22183,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
18444,4164,Men,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
18448,56654,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18462,7385,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
18463,47170,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
18470,4500,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Sports,0
18481,39993,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18482,15365,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
18483,45415,Women,Footwear,Footwear,Flats,White,Winter,Casual,13
18484,4732,Men,Footwear,Footwear,Flip Flops,White,Summer,Casual,13
18486,24422,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18493,26375,Men,Footwear,Footwear,Flip Flops,Yellow,Summer,Casual,4
18498,46290,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
18512,49822,Women,Footwear,Footwear,Flip Flops,Purple,Winter,Casual,10
18513,7371,Men,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
18514,47184,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18523,33653,Women,Footwear,Footwear,Flip Flops,Green,Summer,Casual,6
18526,11503,Women,Footwear,Footwear,Heels,Blue,Spring,Casual,8
18528,5614,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
18530,44533,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
18534,39967,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
18545,27253,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
18546,13066,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
18549,35796,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
18553,22721,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
18555,34644,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18563,33839,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
18568,10287,Women,Footwear,Footwear,Flats,Silver,Winter,Casual,14
18569,43372,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18573,19138,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
18575,3187,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
18577,23297,Men,Footwear,Footwear,Sandals,Red,Fall,Casual,0
18578,50765,Men,Footwear,Footwear,Sandals,Tan,Winter,Casual,3
18579,2869,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
18582,19904,Women,Footwear,Footwear,Flats,Pink,Fall,Casual,11
18583,46600,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
18584,16170,Men,Footwear,Footwear,Formal Shoes,Tan,Fall,Formal,3
18588,23899,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
18590,42092,Men,Footwear,Footwear,Flip Flops,Blue,Summer,Casual,8
18596,22177,Men,Footwear,Footwear,Casual Shoes,Tan,Fall,Casual,3
18597,7715,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Fall,Casual,9
18603,14415,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
18605,5042,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18612,9012,Men,Footwear,Footwear,Sandals,Grey,Summer,Casual,14
18623,10628,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Winter,Casual,9
18627,39190,Women,Footwear,Footwear,Flats,Blue,Winter,Casual,8
18631,37238,Women,Footwear,Footwear,Flats,Blue,Summer,Casual,8
18632,45618,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
18636,33698,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
18639,26178,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
18641,18677,Men,Footwear,Footwear,Flip Flops,Navy Blue,Fall,Casual,9
18642,9220,Men,Footwear,Footwear,Casual Shoes,Red,Fall,Casual,0
18660,23852,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18662,22980,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
18665,35937,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
18667,29554,Unisex,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
18674,16987,Men,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
18682,24079,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
18684,11964,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
18686,4993,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18697,43943,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
18699,22148,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
18706,16973,Men,Footwear,Footwear,Sandals,Olive,Fall,Casual,6
18717,39500,Men,Footwear,Footwear,Sports Shoes,Green,Summer,Sports,6
18727,8908,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18734,39958,Men,Footwear,Footwear,Sandals,Brown,Spring,Casual,0
18736,41842,Women,Footwear,Footwear,Sports Shoes,Pink,Summer,Sports,11
18737,20875,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
18747,8306,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
18752,34449,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
18755,45611,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
18756,4536,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18761,32743,Men,Footwear,Footwear,Casual Shoes,Brown,Spring,Casual,0
18762,33691,Men,Footwear,Footwear,Formal Shoes,Brown,Winter,Formal,0
18764,24626,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18772,26171,Women,Footwear,Footwear,Flats,Gold,Winter,Casual,3
18778,35566,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
18779,46094,Men,Footwear,Footwear,Sandals,Grey,Summer,Casual,14
18787,13898,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
18791,15353,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
18793,45423,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
18798,14281,Women,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
18799,39199,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
18802,10621,Women,Footwear,Footwear,Flats,Silver,Spring,Casual,14
18803,24414,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18805,20888,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
18807,12512,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
18819,23255,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
18822,6437,Women,Footwear,Footwear,Flip Flops,Purple,Summer,Casual,10
18823,44195,Women,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
18825,15737,Men,Footwear,Footwear,Sports Shoes,Black,Spring,Sports,12
18830,24070,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
18839,4152,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18840,21730,Women,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
18841,15505,Women,Footwear,Footwear,Casual Shoes,Brown,Spring,Casual,0
18843,56662,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
18845,12720,Unisex,Footwear,Footwear,Sandals,Black,Fall,Casual,12
18847,54135,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
18866,28649,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
18868,50753,Men,Footwear,Footwear,Casual Shoes,Mushroom Brown,Winter,Casual,0
18875,24084,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
18887,10083,Men,Footwear,Footwear,Flip Flops,Green,Fall,Casual,6
18893,34818,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
18896,2251,Men,Footwear,Footwear,Flip Flops,Brown,Fall,Casual,0
18899,22141,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
18900,7723,Unisex,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
18903,23093,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
18910,20272,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
18911,5410,Unisex,Footwear,Footwear,Flip Flops,Black,Summer,Sports,12
18912,44737,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
18921,2635,Men,Footwear,Footwear,Sandals,White,Fall,Sports,13
18925,26185,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
18926,6295,Unisex,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
18928,49814,Women,Footwear,Footwear,Flip Flops,Red,Winter,Casual,0
18930,35592,Men,Footwear,Footwear,Sandals,Navy Blue,Summer,Casual,9
18936,55645,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
18944,22717,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
18946,39951,Men,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
18950,5622,Women,Footwear,Footwear,Flip Flops,Yellow,Summer,Casual,4
18953,41077,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
18961,49487,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18966,23864,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
18968,29562,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
18973,44398,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
18976,40738,Unisex,Footwear,Footwear,Flip Flops,Navy Blue,Summer,Casual,9
18979,5883,Unisex,Footwear,Footwear,Casual Shoes,Orange,Summer,Casual,2
18994,2894,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
18995,6408,Men,Footwear,Footwear,Sandals,Beige,Summer,Casual,3
18996,59043,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
18997,41880,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
19006,18473,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19011,12975,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
19014,9216,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19018,47179,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19022,4509,Men,Footwear,Footwear,Casual Shoes,Beige,Winter,Casual,3
19030,15398,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
19031,41874,Men,Footwear,Footwear,Sandals,Navy Blue,Fall,Casual,9
19039,20843,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19049,12981,Men,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
19050,22728,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
19061,7378,Men,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
19069,49473,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
19070,8754,Unisex,Footwear,Footwear,Sandals,Red,Fall,Casual,0
19071,19303,Men,Footwear,Footwear,Sports Shoes,Red,Fall,Sports,0
19073,34827,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Casual,14
19075,23890,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19086,5877,Unisex,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
19089,33830,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
19095,19131,Men,Footwear,Footwear,Flip Flops,Grey,Fall,Casual,14
19100,46609,Women,Footwear,Footwear,Heels,Tan,Summer,Casual,3
19101,16179,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19110,55642,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19113,22710,Women,Footwear,Footwear,Sports Shoes,Purple,Fall,Sports,10
19118,39956,Men,Footwear,Footwear,Flip Flops,Yellow,Fall,Casual,4
19121,44502,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
19122,5625,Men,Footwear,Footwear,Flip Flops,Grey,Summer,Casual,14
19131,44730,Women,Footwear,Footwear,Flip Flops,Grey,Summer,Casual,14
19133,20275,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
19141,33662,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19142,2632,Women,Footwear,Footwear,Flats,Pink,Fall,Casual,11
19147,8308,Men,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
19153,49813,Women,Footwear,Footwear,Flip Flops,Purple,Winter,Casual,10
19163,31551,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
19171,7724,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
19173,22146,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
19175,23094,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19181,43343,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19190,50754,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
19196,5241,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19200,24083,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19207,15502,Women,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
19208,21737,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
19210,4155,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
19214,56665,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
19219,3370,Women,Footwear,Footwear,Sports Shoes,Grey,Spring,Sports,14
19222,54132,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19234,16989,Men,Footwear,Footwear,Flip Flops,Black,Spring,Casual,12
19237,12515,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
19245,6430,Unisex,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
19247,23252,Men,Footwear,Footwear,Formal Shoes,Tan,Fall,Formal,3
19249,44192,Women,Footwear,Footwear,Flip Flops,Pink,Winter,Casual,11
19253,15730,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
19258,24077,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
19274,45424,Women,Footwear,Footwear,Flats,White,Winter,Casual,13
19275,15354,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
19284,24413,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
19285,10626,Men,Footwear,Footwear,Casual Shoes,Green,Winter,Casual,6
19289,4531,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19290,45616,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
19292,20281,Women,Footwear,Footwear,Heels,Pink,Winter,Casual,11
19294,32744,Men,Footwear,Footwear,Casual Shoes,Charcoal,Spring,Casual,12
19300,33696,Men,Footwear,Footwear,Sandals,Black,Winter,Casual,12
19306,26176,Women,Footwear,Footwear,Flats,Gold,Winter,Casual,3
19313,46093,Women,Footwear,Footwear,Flats,Red,Summer,Casual,0
19314,35561,Girls,Footwear,Footwear,Sandals,Pink,Summer,Casual,11
19318,33837,Women,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19321,10289,Women,Footwear,Footwear,Heels,Black,Fall,Casual,12
19326,19136,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
19331,23299,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
19334,19304,Men,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
19338,34820,Men,Footwear,Footwear,Sports Sandals,Grey,Fall,Casual,14
19340,22179,Men,Footwear,Footwear,Casual Shoes,Olive,Fall,Casual,6
19345,11955,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
19346,5870,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19362,41873,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
19364,39969,Men,Footwear,Footwear,Casual Shoes,Grey,Spring,Casual,14
19371,13068,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19372,18480,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19376,7971,Men,Footwear,Footwear,Sports Sandals,Grey,Winter,Casual,14
19381,12986,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
19382,35798,Women,Footwear,Footwear,Heels,Grey,Summer,Casual,14
19384,9211,Men,Footwear,Footwear,Casual Shoes,Orange,Fall,Casual,2
19400,59044,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19407,10619,Women,Footwear,Footwear,Flats,Silver,Spring,Casual,14
19408,18474,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
19410,9023,Men,Footwear,Footwear,Sandals,Black,Winter,Formal,12
19412,7985,Unisex,Footwear,Footwear,Sandals,Green,Fall,Casual,6
19414,12972,Men,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
