,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Waistband,Length,Material,Pattern,Neck,Details,Back,Coverage,Seam,Assorted,Straps,Waist Rise,Colour,Brand,Price
1058,15787,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Grey Melange Comfort Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,High-Rise,"Grey, , ",Facit,99
1059,50525,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Grey Melange Pack of 2 Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,Grey Melange,Chromozome,239
1060,27477,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Jockey Essence Beige Seamless Bra 2003,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Beige,Jockey,399
1061,15773,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BKN Grey Briefs,Inner Elastic,Not specified,Cotton,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Grey, , ",Facit,113
1062,27483,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Jockey Essence White Bra 2004,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Seamless,Not specified,Multiway,Not specified,White,Jockey,449
1063,57390,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Pack of 3 Briefs PFCN04,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"White, Black, Pink",Amante,250
1064,45655,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue White Brief,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black, ",Park Avenue,475
1065,28893,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Enamor Women Black Regular-Rise Bikini Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, , ",Enamor,200
1066,50989,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Enamor Women Gold Briefs,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Gold, , ",Enamor,395
1067,34609,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men Grey Stretch Duo Dry Cotton Stretch Hip Briefs,Inner Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,Hanes,210
1068,28064,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey ELANCE Men Black Trunk 1015,Outer Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,195
1069,56289,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Women Wine Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Biara,469
1070,51058,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Enamor Women Lavender Briefs,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Lavender,Enamor,300
1071,28090,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey GOLDEDN Men Gold Edition Grey Trunks 4013,Outer Elastic,Short,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Jockey,249
1072,42817,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Little Miss Intimates Women Black Bikini Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, , ",Little Miss Intimates,225
1073,50513,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Grey Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Chromozome,209
1074,56280,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Biara Women Red Bra,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,"Red, White",Biara,449
1075,57352,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Amante Black T-Shirt Bra BGSC02,Not specified,Not specified,"Nylon, Elastane",Lace,Not specified,"Back Closure, Non Padded, Underwired",Not specified,Full,Seamless,Not specified,Regular,Not specified,Black,Amante,999
1076,28099,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MC Men White Y Front Briefs 8003,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Jockey,139
1077,51051,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Sage Green Bra,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,Green,Enamor,895
1078,56274,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Women Pink Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Pink,Biara,299
1079,45663,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Park Avenue Men Black Innerwear T-Shirt,Not specified,Not specified,Cotton,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Park Avenue,350
1080,53534,Women,Apparel,Innerwear,Briefs,Summer,2018.0,Casual,Amante Women Grey Seamless Briefs PCSN11,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Grey,Amante,495
1081,17476,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Beyouty Women Lisa BR 10 Purple Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Purple,Beyouty,275
1082,56422,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Red Blush Bra ST 5001,Not specified,Not specified,Cotton,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Red,Biara,229
1083,28052,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Navy Blue Pack of 2 Briefs 1009,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Navy Blue,Jockey,298
1084,50974,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Golden Lift Bra,Not specified,Not specified,"Nylon, Elastane","Floral, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Gold,Enamor,835
1085,59693,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Avirate Women Pink Bra,Not specified,Not specified,"Cotton, Elastane","Animal, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Pink,Avirate,1300
1086,42821,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Little Miss Intimates Women Lime Green Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, , ",Little Miss Intimates,225
1087,19385,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Crusoe Men Grey Xtreme Game Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black, White",Crusoe,325
1088,57399,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Burgundy Briefs PGDI03,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Burgundy,Amante,395
1089,42819,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Little Miss Intimates Women Navy Blue Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, , ",Little Miss Intimates,225
1090,53533,Women,Apparel,Innerwear,Briefs,Summer,2018.0,Casual,Amante Women Black Seamless Briefs PCSN11,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Black,Amante,495
1091,17471,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Beyouty Women Julia BR 02 White Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,White,Beyouty,225
1092,51056,Women,Apparel,Innerwear,Briefs,Fall,2012.0,Casual,Enamor Women Pink Dress Up 75 Briefs,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Pink,Enamor,350
1093,56273,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Women Blue Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Blue,Biara,299
1094,45664,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Park Avenue Men Grey Innerwear T-Shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Park Avenue,350
1095,34607,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men Black Briefs,Inner Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Hanes,195
1096,56287,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Women White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Biara,429
1097,57355,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Amante Black Full-Coverage Bra BGSK01,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,"Back Closure, Lightly Padded, Underwired",Not specified,Full,Seamless,Not specified,Multiway,Not specified,Black,Amante,895
1098,50514,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Grey Melange Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey Melange, Black",Chromozome,209
1099,50987,Women,Apparel,Innerwear,Briefs,Fall,2012.0,Casual,Enamor Women Purple Dress Up 07 Briefs,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Purple,Enamor,350
1100,42826,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Little Miss Intimates Women Pink Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, , ",Little Miss Intimates,225
1101,39543,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Bwitch Red Bra,Not specified,Not specified,Synthetic,"Colourblocked, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Red,Bwitch,699
1102,15789,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Grey Comfort Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,High-Rise,"Grey, , ",Facit,99
1103,59694,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate Black Brief,Not specified,Not specified,"Nylon, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,"Black, , ",Avirate,1400
1104,27479,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Jockey Essence White Seamless Bra 2003,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,White,Jockey,399
1105,28055,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Red Pack of 2 Briefs 1009,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Red,Jockey,159
1106,50973,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Claret Coloured Lift Bra,Not specified,Not specified,"Nylon, Elastane","Floral, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Maroon,Enamor,835
1107,53558,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Probase Navy Boxers,Inner Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Probase,449
1108,54319,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Garfield Women Red & Pink Briefs,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Red, Pink, ",Garfield,449
1109,13618,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Black Muscle Duo Dry Cotton Stretch Muscle T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Hanes,299
1110,59096,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Peri Peri,499
1111,18694,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Hanes Men Blue Modern Duo Dry Cotton Stretch Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Red",Hanes,245
1112,28001,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ZONE Men Navy Blue Tanga Brief US18,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Navy Blue,Jockey,149
1113,31910,Women,Apparel,Innerwear,Briefs,Summer,2015.0,Casual,Heart 2 Heart Women Yellow Printed Briefs H2H-9-2011,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Yellow,Heart 2 Heart,199
1114,54326,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Garfield Women White Cheeky Hipster Briefs,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"White, Pink, ",Garfield,499
1115,47503,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Green Innerwear Vest,Not specified,Not specified,Cotton,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Facit,175
1116,45630,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue Men Navy Blue Briefs,Outer Elastic,Not specified,"Cotton, Nylon","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Navy Blue,Park Avenue,475
1117,51002,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Enamor White Full Figure Bra,Not specified,Not specified,"Nylon, Elastane","Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Enamor,799
1118,17889,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Cruiser Red Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Levis,499
1119,45092,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Bwitch Blue Delicate Bra,Not specified,Not specified,Synthetic,"Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Blue,Bwitch,799
1120,25345,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Levis Men Pack of Two Blue and Red Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Red, Blue",Levis,421
1121,50540,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozone Men Navy Blue Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,Navy Blue,Chromozome,130
1122,18693,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Hanes Men Grey Modern Duo Dry Cotton Stretch Trunks,Outer Elastic,Short,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Hanes,245
1123,28006,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey ZONE Men Grey Modern Trunks US19,Inner Elastic,Short,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Jockey,189
1124,57339,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Amante Green Demi-Cup Lace Bra BGDC01,Not specified,Not specified,"Synthetic, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Green,Amante,945
1125,59091,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women White Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Full,Not specified,Not specified,Regular,Not specified,White,Peri Peri,429
1126,50578,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Black Pack of 2 Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,Black,Chromozome,199
1127,30469,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women All Day Long White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Lovable,445
1128,25389,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Levis Men Pack of 3 Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Red, Beige, Grey",Levis,659
1129,59065,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women Blue Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Blue,Peri Peri,469
1130,25342,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Levi's Men White Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,White,Levis,199
1131,50547,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Grey, Black",Chromozome,165
1132,28039,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Red Y Front Briefs 1006,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Red,Jockey,179
1133,45637,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue Men Grey Melange Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey Melange,Park Avenue,210
1134,51005,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Purple Full Figure Bra,Not specified,Not specified,"Nylon, Elastane","Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Enamor,895
1135,47504,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Grey Melange Innerwear Vest,Not specified,Not specified,Cotton,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Facit,175
1136,17887,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Comfort Style Grey Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Levis,299
1137,50916,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Parx Men White Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Parx,140
1138,28030,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Mens Grey Briefs 1005,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Grey, Black",Jockey,149
1139,17873,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Comfort Style Navy Blue Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Levis,429
1140,54328,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Garfield Women Black Hipster Briefs GFA12-027,Not specified,Not specified,"Polyester, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, Pink",Garfield,499
1141,59098,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women Purple Bra,Not specified,Not specified,Nylon,"Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Peri Peri,999
1142,52470,Women,Apparel,Innerwear,Camisoles,Winter,2015.0,Casual,Red Rose White Camisole,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Red Rose,213
1143,50929,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Parx Men Grey Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,Parx,185
1144,57330,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Amante Cream-Coloured Demi-Cup Balconette Bra BCPP01,Not specified,Not specified,Synthetic,"Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Cream,Amante,645
1145,13616,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Blue V DuoDry Body Fit V-Neck T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Hanes,375
1146,30494,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women Fiona Brown Bra,Not specified,Not specified,Cotton,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Brown,Lovable,825
1147,50571,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Pack of Two Blue Trunks,Inner Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Beige, Beige",Chromozome,299
1148,50585,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men White Pack of 2 Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,White,Chromozome,175
1149,25380,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Black & Grey Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Levis,299
1150,53556,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,Inner Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Multi,Probase,449
1151,52484,Women,Apparel,Innerwear,Camisoles,Summer,2017.0,Casual,Red Rose White Camisole,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Red Rose,130
1152,53338,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Smugglerz Men White Check Boxers,Outer Elastic,Not specified,Pure Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Orange, Green",Smugglerz,399
1153,17874,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Comfort Style White Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Levis,399
1154,45639,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue Men White Y Front Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"White, , ",Park Avenue,210
1155,28037,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Navy Blue Y Front Briefs 1006,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Navy Blue,Jockey,179
