,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Ankle Height,Sport,Arch Type,Surface Type,Shoe Width,Insole,Heel Height,Fastening and Back Detail,Cushioning,Toe Shape,Heel Type,Cleats,Colour,Brand,Price
3937,2623,Women,Footwear,Shoes,Flats,Fall,2010.0,Casual,Carlton London Women Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carlton London,695.0
3938,5406,Women,Footwear,Shoes,Sports Shoes,,2011.0,Sports,Kalenji Ekiden Blue Scratch 2011,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Decathlon,1199.0
3939,10637,Men,Footwear,Shoes,Formal Shoes,Winter,2014.0,Formal,Carlton London Men Formal Black Formal Shoes,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carlton London,2995.0
3940,17412,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Lotto Men T-Effect IV White Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",Lotto,2499.0
3941,46082,Women,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Women White Vermont Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,White,ADIDAS,2099.0
3942,35570,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Arrow Men Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,3999.0
3943,13280,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Inc 5 Women Casual Multi Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Multi,Inc 5,850.0
3944,33687,Men,Footwear,Shoes,Casual Shoes,Winter,2012.0,Casual,Cobblerz Men Brown Casual Shoes,Not specified,Not specified,Suede,Lace-Ups,Not specified,Not specified,Mid-Top,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Cobblerz,7999.0
3945,4520,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Puma Men's Axis Black Silver Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver, Blue",Puma,2999.0
3946,45607,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,4699.0
3947,47534,Women,Footwear,Shoes,Flats,Winter,2012.0,Ethnic,Portia Women Turquoise Blue & Gold Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Turquoise Blue, Gold",Portia,499.0
3948,54123,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Rocia Women Brown Flats,Not specified,Not specified,Synthetic,Slip-On,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rocia,1290.0
3949,24254,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Numero Uno Men White Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Numero Uno,1799.0
3950,4144,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Women Pegasus White Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Nike,5500.0
3951,15513,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Rockport Men Utara L2T Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rockport,5999.0
3952,15721,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Air Pegasus+ 28 Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,6995.0
3953,53134,Women,Footwear,Shoes,Flats,Winter,2015.0,Casual,Catwalk Women Brown & Olive Green Flats,Not specified,Colourblocked,Synthetic,Not specified,Not specified,Ballerinas,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Velcro,Not specified,Open Toe,Not specified,Not specified,"Brown, Olive",Catwalk,1295.0
3954,23243,Men,Footwear,Shoes,Formal Shoes,Fall,2011.0,Formal,Arrow Men Formal Brown Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow,3999.0
3955,42274,Unisex,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Unisex Black Era Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Purple",Vans,2699.0
3956,16998,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Beige Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,Beige,Rocia,1090.0
3957,9035,Men,Footwear,Shoes,Casual Shoes,Winter,2011.0,Casual,Buckaroo Men Amigo Green Casual Shoes,Synthetic,Solid,Leather,Lace-Ups,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,Green,Buckaroo,2195.0
3958,59052,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Carlton London Women Chocolate Brown and Gold Toned Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Top,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Buckle,Not specified,Open Toe,Not specified,Not specified,"Brown, Gold",Carlton London,2995.0
3959,4518,Men,Footwear,Shoes,Sports Shoes,Winter,2014.0,Sports,Puma Men's Tazon White Navy Silver Shoe,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,3999.0
3960,47168,Women,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Skechers Women Grey Shape Ups Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Pink",Skechers,4299.0
3961,9207,Women,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Puma Women Nouli Lo Ripstop Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,3499.0
3962,29573,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Men Edgemont Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Vans,4799.0
3963,49496,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Men Grey Shoes,Not specified,Not specified,Suede,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Vans,3499.0
3964,2885,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Leather Cut Boot Beige Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Beige,Catwalk,995.0
3965,26709,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Air Quick Handle Grey Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,4295.0
3966,59436,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Grendha Women White & Brown Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"White, Brown",Grendha,1199.0
3967,15719,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Egoli FG Fluorescent Green Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Fluorescent Green,Nike,2195.0
3968,39715,Women,Footwear,Shoes,Heels,Spring,2013.0,Casual,Catwalk Women Brown Wedges,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Brown,Catwalk,1495.0
3969,5866,Unisex,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Converse Unisex Tone Ox Green Red Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Converse,1099.0
3970,9697,Men,Footwear,Shoes,Formal Shoes,Fall,2011.0,Formal,Hush Puppies Men Jungle Black Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Hush Puppies,2499.0
3971,34836,Men,Footwear,Shoes,Sports Shoes,Fall,2012.0,Sports,ADIDAS Men CC Chill Black Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Orange",ADIDAS,5599.0
3972,49462,Unisex,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Unisex Wine & Navy Blue Era Shoes,Not specified,Not specified,Suede,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Navy Blue",Vans,2799.0
3973,22953,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Reebok Men Black Real Flex Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Reebok,4999.0
3974,16168,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Enroute Men Leather White Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Enroute Men,3199.0
3975,46618,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Catwalk Women Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Gold",Catwalk,1295.0
3976,33821,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Puma Men Axis Blue & Black Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Puma,2499.0
3977,12990,Unisex,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,ADIDAS Kids Unisex Adispeed Purple Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, White",ADIDAS,2499.0
3978,7369,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men's Brown Casual Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,2595.0
3979,27079,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Catwalk Women Black Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Black,Catwalk,1295.0
3980,15726,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Air Max+ 2011 Grey Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,11995.0
3981,32938,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,ADIDAS Neo Men T-6 Night White Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS,3999.0
3982,53133,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Gold Toned Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Gold,Catwalk,1295.0
3983,6426,Unisex,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Lotto Unisex Canvas Red White Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,749.0
3984,23244,Men,Footwear,Shoes,Formal Shoes,Fall,2011.0,Formal,Arrow Men Formal Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,3499.0
3985,3154,Men,Footwear,Shoes,Sports Shoes,Fall,2010.0,Sports,Nike Men's Air Visi Sleek Black Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,4500.0
3986,42273,Unisex,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Unisex White Authentic Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Vans,1999.0
3987,47533,Women,Footwear,Shoes,Flats,Winter,2012.0,Ethnic,Portia Women Maroon Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Maroon, Gold",Portia,499.0
3988,54124,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Rocia Women Black Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Not specified,Not specified,Open Toe,Not specified,Not specified,Black,Rocia,1290.0
3989,3366,Men,Footwear,Shoes,Sports Shoes,Spring,2011.0,Sports,Asics Men's Gel Strike 2 Running White Silver Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver",ASICS,3299.0
3990,42041,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Nike Men Air Relentless Grey Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Nike,4295.0
3991,24253,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Numero Uno Men Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Numero Uno,1799.0
3992,21721,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Casual Green Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Green,Catwalk,1295.0
3993,15514,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Rockport Men SC Blucher Lace up Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rockport,5999.0
3994,4143,Men,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Fila Men's Fuel HI Black Navy Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue",FILA,1499.0
3995,54540,Men,Footwear,Shoes,Sports Shoes,Fall,2012.0,Sports,F Sports Men Grey Gravity Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,"Grey, Red",F Sports,1695.0
3996,24637,Women,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Women Dual Fusion White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Pink",Nike,4495.0
3997,45600,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Arrow Men Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Flat Boots,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,5499.0
3998,4527,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Puma Men's Kraftek Black Metalic Silver Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Puma,5999.0
3999,20899,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women White Casual Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,White,Catwalk,1295.0
4000,10630,Men,Footwear,Shoes,Casual Shoes,Winter,2015.0,Casual,Carlton London Men Casual Navy Blue Casual Shoes,Synthetic,Solid,Synthetic,Slip-On,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,Navy Blue,Carlton London,2495.0
4001,39188,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Black Sandals,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Black,Catwalk,1495.0
4002,17415,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Lotto Men T-Effect IV White Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver",Lotto,2499.0
4003,30237,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Numero Uno Men Black Shoes,Not specified,Not specified,Synthetic Leather,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Numero Uno,1899.0
4004,34451,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Beige",Rocia,1190.0
4005,2624,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Carlton London Women Black Solid Sandals,Not specified,Solid,Synthetic Patent,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,2 inches,Ankle Loop,Not specified,Open Toe,Wedge,Not specified,Black,Carlton London,1495.0
4006,13273,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Inc 5 Women Casual Gold Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Gold,Inc 5,1995.0
4007,5401,Women,Footwear,Shoes,Sports Shoes,,2011.0,Sports,Kalenji Ekiden 100  Lady Blue 2011,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Decathlon,2999.0
4008,39940,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Gas Men Venetian Grey Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,GAS,3000.0
4009,8910,Unisex,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Puma Unisex Benecio Leather Drip White Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey, Blue",Puma,2799.0
4010,22706,Women,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Women White Capri II Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tennis,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Purple, Orange",Nike,3495.0
4011,55654,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Maroon Wedges,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,3.5 inches,Ankle Loop,Not specified,Open Toe,Wedge,Not specified,"Maroon, Brown",Catwalk,1495.0
4012,28658,Women,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Nike Women Alphaballer  Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Sneakers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Nike,4500.0
4013,50742,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Chief Men Brown Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,1695.0
4014,16157,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Enroute Men Leather Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Enroute Men,3199.0
4015,43355,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Reebok Men Black Fuel Techno Sports Shoes,Not specified,Not specified,Synthetic,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,"Black, Grey",Reebok,4299.0
4016,10092,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Reebok Men Racehound Silver Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Grey, Black",Reebok,4599.0
4017,23843,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,ADIDAS Men Grey Uraha Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,ADIDAS,3999.0
4018,21728,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Formal,Hush Puppies Men Casual Brown Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Hush Puppies,3299.0
4019,11981,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,FILA Men Intense Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",FILA,1999.0
