,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Details,Make,Pattern,Shape,Dial Material,Strap Material,Movement,Display,Strap Closure,Strap Style,Water Resistance,Colour,Brand,Price
974,49871,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Women Black Dial Analog Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Black, Steel",Q&Q,1395
975,16775,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Originals Unisex Brown Dial Watch ADH2559,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Stainless Steel,Mechanical,Analogue,Not specified,Not specified,50 m,Brown,ADIDAS Originals,2995
976,29994,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Aspen Women Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, Steel",ASPEN,4995
977,30085,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Ed Hardy Women Blue Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Green,Ed Hardy,5650
978,49885,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Analog Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Purple",Q&Q,675
979,16781,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Originals Unisex Black Dial Watch ADH2133,Not specified,Non-Swiss Made,Not specified,Square,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,50 m,Black,ADIDAS Originals,2995
980,30071,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Ed Hardy Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Ed Hardy,9250
981,17461,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO G-Shock Men Black Analogue & Digital Watch G185,"Multi Function, Timer, Stopwatch",Non-Swiss Made,Solid,Round,Metal,Synthetic,Electronic,Analogue and Digital,Tang,Regular,200 m,Black,CASIO,4495
982,45022,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women White Dial Pearl Strap Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,White,maxima,1250
983,32342,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Brown",Q&Q,795
984,45210,Women,Accessories,Watches,Watches,Winter,2016.0,Smart Casual,CASIO ENTICER Women White Dial Analogue Watch A665,"Multi Function, Multi Function, Multi Function",Non-Swiss Made,Solid,Square,Metal,Metal,Mechanical,Analogue,Foldover,Bracelet Style,Water Resistant,White,CASIO,2295
985,46495,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men White Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,"White, Steel",Timex,4995
986,23290,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Steel",maxima,2095
987,53583,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Analogue Watch Q708J205Y,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Black,Q&Q,1195
988,13061,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Thread Stich Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fastrack,1795
989,19769,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Ice Unisex Sili Purple Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Purple,ice watch,5500
990,53577,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Women White Dial Watch,Multi Function,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,"White, Pink",Q&Q,675
991,17435,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Enticer Women Silver Analogue Watches (SH147) LTP-2069D-2A2VDF,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Blue,CASIO,3495
992,29934,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Police Women Silver-Toned Dial Watch PL12896BSG-04M,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,30 m,"Silver, Gold, Beige",Police,15350
993,30025,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Kenneth Cole Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, Steel",Kenneth Cole,8295
994,21701,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Women White Dial Watch ES2998,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,White,Fossil,7495
995,45244,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Youth Series Unisex Digital Watch F-200W-1ADFD027,Multi Function,Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Automatic,Digital,Tang,Regular,Water Resistant,Black,CASIO,1195
996,32316,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Women Pink Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Pink,Q&Q,1295
997,40504,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Brown",Titan,1675
998,44998,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Digital Watch,Multi Function,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Water Resistant,Black,maxima,695
999,23264,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Ssteele Men Brown Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Brown,maxima,1995
1000,51644,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men White Dial Chronograph Watch FS4716,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,White,Fossil,8995
1001,19756,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Ice Watch Women Flower White Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Cream, Silver",ice watch,4900
1002,8133,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Upgrades Analog White Red Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Fastrack,1695
1003,45881,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Water Resistant,"Black, Steel",maxima,2095
1004,43178,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Silver, Black",Fastrack,995
1005,29761,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men White Dial Chronograph Watch CH2730,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,White,Fossil,8995
1006,45875,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Steel",maxima,2095
1007,36789,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Silver, Black",maxima,1495
1008,32329,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, Steel",Q&Q,1095
1009,59240,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men White Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,White,Titan,5750
1010,38045,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Q&Q,1695
1011,40503,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Gold",Titan,2295
1012,23263,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,maxima,2495
1013,51643,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4717,Multi Function,Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Mechanical,Digital,Not specified,Not specified,200 m,Black,Fossil,8995
1014,29759,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2801,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Stainless Steel,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Fossil,7495
1015,45243,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO BABY-G Women White Dial Analogue & Digital Watch BX008,Multi Function,Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Mechanical,Analogue and Digital,Tang,Regular,100 m,White,CASIO,5995
1016,21706,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Quartz White Dial Watch FS4677,Chronograph,Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,100 m,White,Fossil,7495
1017,11193,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Carrera Men Steel dial frame dial White Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver, Black",Carrera,5250
1018,32311,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Orange",Q&Q,965
1019,29933,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Police Women Silver-Toned Dial Watch PL12896BS,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Silver,Police,13700
1020,52690,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Just Cavalli Women White Watch,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Water Resistant,"Rose, Gold",Just Cavalli,17000
1021,59278,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Women White Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Beige",Titan,5495
1022,53570,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex Purple Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,"Purple, Pink",Q&Q,665
1023,17432,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Edifice Men Black Dial Chronograph Watch EX044,"Chronograph, Date Aperture, Tachymeter",Non-Swiss Made,Solid,Round,Metal,Stainless Steel,Mechanical,Analogue,Butterfly,Bracelet Style,Non-Resistant,Black,CASIO,8995
1024,53584,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Multi Function,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Water Resistant,"White, Steel",Q&Q,1195
1025,41041,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Steel",Nautica,10495
1026,46432,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,Black,Timex,1625
1027,38042,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Attractive Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,Black,Q&Q,1495
1028,59247,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Steel",Titan,4400
1029,45872,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Dark Grey Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,Grey,maxima,1875
1030,45288,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Sheen Women Black Dial Watch SH112,"Reset Time, Reset Time",Non-Swiss Made,Solid,Rectangular,Stainless Steel,Stainless Steel,Mechanical,Analogue,Butterfly,Bracelet Style,Water Resistant,Black,CASIO,4295
1031,45886,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Automatic,Analogue,Not specified,Not specified,30 m,"White, Steel",maxima,2095
1032,8134,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Upgrades Analog Black Steel Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fastrack,1795
1033,13059,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Broad Strap Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Steel,Fastrack,2495
1034,30014,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Kenneth Cole Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Off White, Steel",Kenneth Cole,5995
1035,29905,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Police Women Silver-Toned Dial Watch PL10813BS-04M,Not specified,Non-Swiss Made,Not specified,Rectangular,Not specified,Stainless Steel,Mechanical,Analogue,Not specified,Not specified,50 m,Silver,Police,6450
1036,26343,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8305,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,50 m,White,DKNY,8995
1037,4704,Unisex,Accessories,Watches,Watches,Winter,2016.0,Sports,ADIDAS Unisex Cambridge Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,2795
1038,45047,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Attivo Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,maxima,1925
1039,40535,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Gold",Titan,4000
1040,5080,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Being Human Women White Silicon Strap Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,White,Being Human,4800
1041,36787,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women Pink Scuba Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Pink,maxima,850
1042,32327,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"White, Steel",Q&Q,1395
1043,43182,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Red",Fastrack,1095
1044,5074,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Being Human Women Pink Silicon Strap with Stones Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,Pink,Being Human,6100
1045,36773,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Black",maxima,450
1046,43176,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Blue",Fastrack,1395
1047,19758,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Ice Unisex Sili Blue Watch,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Blue,ice watch,4900
1048,32318,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Black",Q&Q,1245
1049,44996,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Black",maxima,599
1050,29750,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Quartz Blue Dial Chronograph Watch FS4609,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Stainless Steel,Mechanical,Analogue,Not specified,Not specified,30 m,Blue,Fossil,7995
1051,59271,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Women Steel Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Steel,Titan,3700
1052,41048,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,Chronograph,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Water Resistant,Black,Nautica,10995
1053,8102,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women New Analog Steel Blue Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,Blue,Fastrack,2070
1054,19767,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Ice Unisex Sili Peach Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Peach,ice watch,4900
1055,39360,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Helix-Pop Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Black, Orange",Helix,1895
1056,22942,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,White,Fastrack,650
1057,43149,Men,Accessories,Watches,Watches,Summer,2017.0,Casual,Fastrack Men White Dial Watch N1161SM03,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,White,Fastrack,2945
1058,13057,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Dial Watch 2298SM02,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,30 m,White,Fastrack,1560
1059,47989,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Men Black Dial watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Helix,2995
1060,5073,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Being Human Women Silicon Strap Pink Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,Pink,Being Human,4800
1061,36774,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Steel",maxima,925
1062,45286,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Outdoor Men Black Digital Watch SGW-300H-1AVDR S059,Multi Function,Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Automatic,Digital,Tang,Regular,100 m,Black,CASIO,5495
1063,43171,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Steel",Fastrack,2095
1064,37494,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Men White Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Mechanical,Analogue,Not specified,Not specified,50 m,"White, Steel",ESPRIT,9995
1065,45888,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Ssteele Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,White,maxima,2595
1066,36780,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Steel",maxima,1250
1067,45272,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Men Black Digital Watch I071,Multi Function,Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Electronic,Digital,Tang,Regular,100 m,Black,CASIO,1995
1068,32320,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Q&Q,1195
1069,43185,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Gunmetal-Toned Dial Watch N9333PP02,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,50 m,Metallic,Fastrack,1420
1070,45040,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Attivo Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,maxima,1865
1071,40532,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Women Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Silver, Gold",Titan,2050
1072,26344,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8307,Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Butterfly,Bracelet Style,50 m,White,DKNY,8995
1073,4703,Unisex,Accessories,Watches,Watches,Winter,2016.0,Sports,ADIDAS Unisex Cambridge Analogue Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,2795
1074,59249,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"Black, Steel",Titan,6500
1075,30013,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Kenneth Cole Men Black Dial Chronograph Watch,Multi Function,Not specified,Not specified,Not specified,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,Not specified,Black,Kenneth Cole,6995
1076,22945,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Unisex Black Dial Watch 9915PP03,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,30 m,Black,Fastrack,690
1077,59282,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Him & Her Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Titan,6250
1078,59276,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Women Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Steel",Titan,5995
1079,44991,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Silver, Off White",maxima,550
1080,29757,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Women Brown Dial Watch ES2795,Multi Function,Non-Swiss Made,Not specified,Round,Not specified,Leather,Automatic,Analogue,Not specified,Not specified,50 m,Brown,Fossil,7495
1081,21708,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch JR1266,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Black,Fossil,8995
1082,29506,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Giordano Women White Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"White, Beige, Beige",GIORDANO,5495
1083,59215,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Titan,3100
1084,38010,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Dial Watch DB06J304Y,Not specified,Non-Swiss Made,Not specified,Square,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,Water Resistant,White,Q&Q,1795
