,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Minimum Shelf Life in Months,Fastening,Fit,Type,Colour,Brand,Price
497,11919,Men,Footwear,Sandal,Sandals,Summer,2011.0,Formal,Franco Leone Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1595.0
498,40317,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Black Terra Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,3999.0
499,2487,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Puma Men Rio Fashion Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1299.0
500,35720,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Force 10 Men Moser Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Force 10,550.0
501,41458,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Lee Cooper Men Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Green",Lee Cooper,1385.0
502,20837,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,Lee Cooper Men Casual Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Lee Cooper,1585.0
503,6824,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Timberland Men Granite Trailway Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,2990.0
504,17817,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lee Cooper Men  Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lee Cooper,1485.0
505,40310,Unisex,Footwear,Sandal,Sports Sandals,Winter,2013.0,Casual,Warner Bros Kids White & Green Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"White, Green",Warner Bros,1399.0
506,2222,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Puma Men Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1199.0
507,57505,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lee Cooper Men Black  Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Lee Cooper,1385.0
508,41460,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lee Cooper Men Black & Beige Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Beige, Grey",Lee Cooper,1385.0
509,6823,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Timberland Men Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Timberland,2990.0
510,44549,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,999.0
511,19142,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Rapid Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,1199.0
512,56415,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,GAS Men Charcoal Jungle Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Charcoal,GAS,3800.0
513,35523,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Purple Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Enroute Teens,899.0
514,41456,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lee Cooper Men Beige Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Lee Cooper,885.0
515,31980,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Nike Men Lebron Slide Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Nike,3995.0
516,50729,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,1895.0
517,11917,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Franco Leone Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1595.0
518,2213,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Puma Men Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Puma,1199.0
519,44547,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,999.0
520,15311,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Men Hispana M Beige Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,ADIDAS,2199.0
521,56412,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,GAS Men Charcoal Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,"Charcoal, Black",GAS,3800.0
522,4110,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Fila Men Obsidian Olive Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,FILA,1399.0
523,26557,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Lee Cooper Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1585.0
524,41862,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Estd. 1977,2380.0
525,11944,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Casual Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Ganuchi,699.0
526,17049,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Gas Men Malibu Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Tan,GAS,2000.0
527,57938,Men,Footwear,Sandal,Sports Sandals,Fall,2012.0,Casual,Clarks Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Velcro,Not specified,Not specified,Brown,Clarks,3999.0
528,11943,Men,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Ganuchi Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Ganuchi,1599.0
529,18496,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Fashion Cat Navy Blue Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,999.0
530,41865,Men,Footwear,Sandal,Sandals,Summer,2015.0,Casual,Estd. 1977 Men Men Sandals,Rubber,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Blue,Estd. 1977,1880.0
531,22150,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lee Cooper Men Brown Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1485.0
532,20864,Unisex,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Disney Kids-Unisex Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Yellow",Disney,499.0
533,35541,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Kids Girls Blue Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Blue,Enroute Teens,899.0
534,17047,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Gas Men Santa Monica Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,GAS,2000.0
535,26700,Women,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,Nike Women Pink Air Deschutz Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Nike,3995.0
536,47195,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Franco Leone,1495.0
537,44522,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Coolers Men White Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Coolers,1699.0
538,44942,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1495.0
539,18498,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Gypse-II Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1599.0
540,7969,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Unisex's Inferno Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,1299.0
541,44525,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,899.0
542,26707,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Nike Men Black Mikumi Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1695.0
543,35546,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Enroute Teens,999.0
544,4111,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Fila Men Motor Sports Black Red Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",FILA,1399.0
545,26556,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Lee Cooper Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lee Cooper,1585.0
546,56413,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,GAS Men Brown Glade Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,GAS,3800.0
547,44546,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,999.0
548,17820,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lee Cooper Men  Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1485.0
549,6679,Women,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,Nike Women Rayong Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2900.0
550,11911,Men,Footwear,Sandal,Sandals,Summer,2011.0,Formal,Franco Leone Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1595.0
551,24696,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Riot Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,999.0
552,44541,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1699.0
553,41457,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lee Cooper Men Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Yellow",Lee Cooper,1385.0
554,2215,Men,Footwear,Sandal,Sandals,Fall,2010.0,Sports,Puma Men Gypsy Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Puma,1599.0
555,56414,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,GAS Men Brown Glade Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,GAS,3800.0
556,23675,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Black Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1295.0
557,39740,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow,1999.0
558,11916,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Franco Leone Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1595.0
559,50728,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,2095.0
560,2488,Men,Footwear,Sandal,Sports Sandals,Fall,2010.0,Casual,Puma Men Diva Fashion Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1199.0
561,57504,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lee Cooper Men Black Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Lee Cooper,1685.0
562,44577,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1799.0
563,40311,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Kids Unisex Pink Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Pink,Warner Bros,1099.0
564,44548,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,999.0
565,31943,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Nike Men Solarsoft Slide Black Sandals,Not specified,Not specified,Synthetic Leather,Not specified,Slip-On,Not specified,Not specified,"Black, Orange",Nike,1900.0
566,19143,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Rapid Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Olive, Black",Lotto,1199.0
567,18401,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Skechers Men USA Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Skechers,1699.0
568,6822,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Timberland Men Ndal Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,3990.0
569,44570,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,399.0
570,2224,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Puma Men's Trek Olive Green Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Puma,1699.0
571,11918,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Franco Leone Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1595.0
572,57503,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Lee Cooper,1685.0
573,17816,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lee Cooper Men  Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1585.0
574,41459,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Lee Cooper Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Lee Cooper,1385.0
575,26706,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Nike Men Bennasi Solarsift White Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike,2000.0
576,7968,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Unisex Inferno Olive Green Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,FILA,1299.0
577,34839,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Recovery Slide Navy Blue Sandals,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,"Navy Blue, Green",ADIDAS,2599.0
578,46845,Girls,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Barbie Pink Girls Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Green",Barbie,229.0
579,20865,Unisex,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Disney Kids-Unisex Lightning Green Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Black",Disney,399.0
580,11980,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Men Motor Sports Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",FILA,1399.0
581,33688,Men,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Cobblerz Men White Sandals,TPR,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,White,Cobblerz,2999.0
582,44523,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,1699.0
583,35540,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Kids Girls Green Sandals,Not specified,Not specified,Leather,Not specified,Buckle,Not specified,Not specified,Green,Enroute Teens,799.0
584,17046,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Gas Men Eldorado Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,GAS,3800.0
585,11942,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1599.0
586,7368,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1795.0
587,7966,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Casual Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1595.0
588,18497,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Future Cat Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,999.0
589,13843,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Reebok Men Manza II Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Reebok,1799.0
590,15388,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Men Glide Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,599.0
591,41864,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Estd. 1977,2880.0
592,18651,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Men Over Stitch Brown Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,FILA,799.0
593,47169,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Ganuchi,1599.0
594,46289,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Olive Pural Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Olive,ADIDAS,2999.0
595,12965,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Men Comanche Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",ADIDAS,2199.0
596,26708,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Nike Men Black Mikumi Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1695.0
597,35582,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Gliders Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Gliders,1899.0
598,22151,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lee Cooper Men Black Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lee Cooper,1585.0
599,17048,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Gas Men Santa Monica Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,GAS,2000.0
600,3509,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Men New Navy Clear White Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",ADIDAS,2099.0
601,41863,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Estd. 1977,2880.0
602,19770,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,ADIDAS Men Feather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",ADIDAS,1399.0
603,11945,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Casual Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Ganuchi,699.0
604,46077,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Black Purah Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,ADIDAS,4299.0
605,22532,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Crocs Unisex Basics khaki Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,695.0
606,44512,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,799.0
607,22700,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Nike Men Grey Quest Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Nike,1775.0
608,34525,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Red Tape,1595.0
609,13909,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Nike Men Mikumi Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1695.0
610,1783,Men,Footwear,Sandal,Sandals,Spring,2011.0,Sports,Quechua Men Grey Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Quechua,999.0
611,6136,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Unisex Winch Brown Beige Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Beige",Puma,2499.0
612,26689,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Puma Men Harz Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1699.0
613,45579,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,1899.0
614,23901,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Fila Men Emperro Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Black,FILA,1499.0
615,9717,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Hush Puppies Men Decent Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Hush Puppies,1999.0
616,3823,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Unisex Crocband White Sandal,Synthetic,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,White,Crocs,2495.0
617,47216,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Franco Leone,1495.0
618,10115,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Reebok Unisex Adventure Sports Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Blue",Reebok,1499.0
619,12484,Men,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Clarks Men Olive Leather Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Olive,Clarks,3499.0
620,34522,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
621,12817,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Snipper Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Puma,1599.0
622,47229,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Franco Leone,1595.0
623,9719,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Hush Puppies Men Walsh Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Hush Puppies,1899.0
624,25492,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Nike Men Air Embark Black Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,Nike,2595.0
625,45577,Men,Footwear,Sandal,Sandals,Summer,2010.0,Casual,Arrow Men Black Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Arrow,2199.0
626,4650,Women,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,ADIDAS Women Neo Chicane Black Blue Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",ADIDAS,1699.0
627,6138,Unisex,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Puma Unisex Winch Grey Orange Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Puma,2499.0
628,8638,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Crocs Khakhi Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,2495.0
629,47218,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Franco Leone,1495.0
630,15891,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Rainbow Clog Yellow Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Warner Bros,499.0
