,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Pattern,Material,Length,Colour,Brand,Price
333,57910,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men Navy Blue Pack of Three Socks,Solid,"Cotton, Polyester",Above Ankle,"Navy Blue, Blue, Grey",Fruit of the loom,399
334,17298,Men,Accessories,Socks,Socks,Winter,2015.0,Sports,Puma Men Pack of 3 Sports Socks,Not specified,Not specified,Above Knee,"White, Black, Grey",Puma,399
335,24872,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Bright Assorted Cream Socks,Not specified,Not specified,Not specified,Cream,Reid & Taylor,395
336,54339,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Pack of 3 Socks,Solid,Not specified,Ankle Length,"Black, Grey, White",Levis,349
337,57919,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men Pack of Three Socks,Solid,"Cotton, Polyester",Above Ankle,"White, Black, Grey",Fruit of the loom,399
338,15532,Men,Accessories,Socks,Socks,Summer,2011.0,Sports,Fila Men Pack Of 3 Grey Socks,Not specified,Not specified,Not specified,"Grey, Grey Melange, Charcoal",FILA,339
339,29109,Women,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Women Pack of 2 Purple Socks,Striped,"Cotton, Elastane",Above Ankle,Purple,Puma,249
340,15707,Unisex,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Unisex Pack of 3 Black Socks,Solid,"Cotton, Nylon",Above Ankle,"Black, Black, Black",Nike,395
341,15535,Men,Accessories,Socks,Socks,Summer,2013.0,Sports,Fila Men Pack Of 3 Black And Grey Socks,Solid,"Cotton, Nylon",Ankle Length,"Black, Grey",FILA,379
342,17296,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Puma Men Pack of 3 Sports Socks,Not specified,Not specified,Not specified,"White, Grey, Navy Blue",Puma,329
343,18215,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Solid Black Socks,Not specified,Not specified,Not specified,Black,Manchester United,199
344,57921,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men Black Pack of Three Socks,Solid,"Cotton, Polyester",Above Ankle,Black,Fruit of the loom,399
345,32161,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate White Ankle Socks,Not specified,Not specified,Above Knee,White,Playboy,120
346,36397,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Blue Socks,Striped,Cotton,Above Ankle,"Blue, Black",Reid & Taylor,325
347,37880,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Brown Socks,Not specified,Not specified,Not specified,Brown,Happy Socks,799
348,58323,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Above Ankle,"Black, Grey, Black",Jockey,367
349,43559,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Men Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Navy Blue, Grey",Puma,499
350,31989,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Navy Blue Socks,Not specified,Not specified,Above Knee,"Navy Blue, Red",Playboy,145
351,36390,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Brown Socks,Solid,Cotton,Above Ankle,Brown,Reid & Taylor,195
352,24655,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,ADIDAS Originals Men White Casual Socks,Not specified,Not specified,Not specified,"White, Black",ADIDAS Originals,249
353,32166,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Red Ankle Socks,Not specified,Not specified,Above Knee,"Red, White",Playboy,120
354,49269,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack pf 5 Plating Design Socks,Not specified,Cotton,Above Ankle,"Black, Navy Blue, Grey",Arrow,645
355,43561,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Men Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Black, Grey",Puma,399
356,32159,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Pink Ankle Socks,Not specified,Not specified,Above Knee,Pink,Playboy,120
357,15549,Men,Accessories,Socks,Socks,Fall,2012.0,Sports,Fila Men Pack of 3 Socks,Solid,Cotton,Above Ankle,"Black, Grey, White",FILA,379
358,37887,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Red Socks,Not specified,Not specified,Not specified,"Red, Black",Happy Socks,699
359,43557,Women,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Women White Pack of 2 Socks,Not specified,Not specified,Not specified,White,Puma,299
360,2214,Women,Accessories,Socks,Socks,Fall,2010.0,Sports,ADIDAS Women Black Socks,Not specified,Not specified,Not specified,Black,ADIDAS,199
361,36399,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,Patterned,Cotton,Above Ankle,Black,Reid & Taylor,325
362,58312,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Above Ankle,"Grey, Black",Jockey,367
363,37889,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Multi Color Socks,Not specified,Not specified,Not specified,Multi,Happy Socks,699
364,54345,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Pack of 3 Socks,Solid,"Cotton, Nylon",Above Ankle,White,Levis,429
365,32157,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Lavender Ankle Socks,Not specified,Not specified,Above Knee,Lavender,Playboy,120
366,15547,Men,Accessories,Socks,Socks,Summer,2011.0,Sports,Fila Men Pack Of 3 Grey Socks,Not specified,Not specified,Not specified,"Grey, Grey, Grey",FILA,339
367,49267,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 5 Plating Design Socks,Not specified,Cotton,Above Ankle,"Brown, Navy Blue, Grey",Arrow,645
368,58315,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Patterned,Cotton,Above Ankle,White,Jockey,367
369,32168,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Black Socks,Not specified,Not specified,Above Knee,Black,Playboy,99
370,31987,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Cream Socks,Patterned,Cotton,Above Ankle,Cream,Playboy,145
371,12399,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Solid Cream Socks,Not specified,Not specified,Not specified,Cream,Reid & Taylor,135
372,46875,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Striped,"Cotton, Elastane",Above Ankle,"Grey, Black, Black",Lino Perros,249
373,57907,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Fruit of the Loom Women Black Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,Black,Fruit of the loom,329
374,43399,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Unisex Monday to Friday Socks,Solid,"Cotton, Elastane",Ankle Length,Multi,Lino Perros,599
375,29110,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Puma Men Pack of 3 White Sports Socks,Solid,"Cotton, Nylon",Above Ankle,White,Puma,499
376,14607,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Brown Socks,Not specified,Not specified,Not specified,"Brown, Navy Blue",United Colors of Benetton,299
377,12736,Unisex,Accessories,Socks,Socks,Fall,2011.0,Sports,Nike Kids Sport Hi Quarter Pack of 3 Socks,Not specified,Not specified,Not specified,"Grey, White, Blue",Nike,225
378,29117,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Men Pack of 3 Socks,Solid,"Cotton, Nylon",Above Ankle,"Navy Blue, Grey, Black",Puma,399
379,24298,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Quiksilver Men Navy Blue Socks,Not specified,Not specified,Not specified,Navy Blue,Quiksilver,595
380,46872,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Patterned,"Cotton, Elastane",Above Ankle,"Black, White",Lino Perros,249
381,14600,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 White Socks,Not specified,Not specified,Not specified,"White, White",United Colors of Benetton,349
382,14609,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Check Grey Socks,Not specified,Not specified,Not specified,Grey,United Colors of Benetton,349
383,12397,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Solid Brown Socks,Not specified,Not specified,Not specified,Brown,Reid & Taylor,125
384,57909,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Fruit of the Loom Women Black Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,Black,Fruit of the loom,329
385,24296,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Quiksilver Men Red Socks,Not specified,Not specified,Not specified,Red,Quiksilver,595
386,30206,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Nike Men Dri-Fit Support Black Socks,Solid,"Polyester, Elastane",Knee Length,Black,Nike,695
387,29119,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Kids Unisex Pack of 3 Black Socks,Solid,"Cotton, Elastane",Above Ankle,Black,Puma,299
388,54344,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Pack of 3 Socks,Solid,Not specified,Ankle Length,Black,Levis,349
389,32156,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Black Ankle Socks,Not specified,Not specified,Above Knee,Black,Playboy,120
390,37888,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Green Socks,Not specified,Not specified,Not specified,Green,Happy Socks,699
391,32169,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Navy Blue Socks,Patterned,Cotton,Ankle Length,Navy Blue,Playboy,99
392,31986,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Brown Socks,Patterned,"Cotton, Nylon",Above Ankle,Brown,Playboy,145
393,58314,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Patterned,Cotton,Above Ankle,White,Jockey,367
394,49266,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 5 Plating Design Socks,Not specified,Cotton,Above Ankle,"Navy Blue, Grey",Arrow,645
395,43556,Women,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Women Black Pack of 2 Socks,Not specified,Not specified,Not specified,Black,Puma,299
396,54343,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Pack of 3 Socks,Solid,"Cotton, Nylon",Ankle Length,White,Levis,349
397,58313,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Patterned,Cotton,Above Ankle,White,Jockey,367
398,36398,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Patterned,Cotton,Above Ankle,Grey,Reid & Taylor,325
399,43560,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Unisex Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Black, Grey",Puma,499
400,49268,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 5 Plating Design Socks,Not specified,Cotton,Above Ankle,"Brown, Navy Blue, Grey",Arrow,645
401,31988,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Black Socks,Not specified,Not specified,Above Knee,"Black, Grey",Playboy,145
402,36391,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Navy Blue Socks,Not specified,Not specified,Not specified,Navy Blue,Reid & Taylor,195
403,32167,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Blue Ankle Socks,Not specified,Not specified,Above Knee,Blue,Playboy,120
404,37886,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Black Pack of Two Socks,Not specified,Not specified,Not specified,Black,Happy Socks,799
405,15548,Men,Accessories,Socks,Socks,Fall,2014.0,Sports,Fila Men Pack of 3 White Socks,Solid,Cotton,Ankle Length,White,FILA,379
406,32158,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Navy Socks,Solid,Not specified,Ankle Length,Navy Blue,Playboy,120
407,32160,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Playmate Blue Ankle Socks,Not specified,Not specified,Above Knee,Blue,Playboy,120
408,36396,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Striped Socks,Striped,Cotton,Above Ankle,Multi,Reid & Taylor,325
409,58322,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Patterned,Cotton,Above Ankle,White,Jockey,367
410,43558,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Men Black Pack of 3 Socks,Not specified,Not specified,Not specified,Black,Puma,499
411,49250,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 3 Health Socks,Not specified,Cotton,Above Ankle,"Brown, Grey, Khaki",Arrow,897
412,37881,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Navy Blue Socks,Not specified,Not specified,Above Knee,"Navy Blue, Beige, Beige",Happy Socks,699
413,29118,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Kids Singlet Quarter White Socks,Not specified,Not specified,Not specified,White,Puma,119
414,24297,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Quiksilver Men Grey Socks,Not specified,Not specified,Not specified,Grey,Quiksilver,595
415,41852,Men,Accessories,Socks,Socks,Winter,2015.0,Casual,Genesis Men Pack of 3 Checked Socks,Checked,"Cotton, Nylon",Above Ankle,"Black, Grey, Navy Blue",Genesis,399
416,14608,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Grey Socks,Not specified,Not specified,Not specified,"Grey, Red",United Colors of Benetton,299
417,22990,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,2go Active Gear USA Men Pack of Two Cushion Socks,Not specified,Not specified,Not specified,"White, Grey",2go ACTIVE GEAR USA,230
418,12739,Unisex,Accessories,Socks,Socks,Fall,2011.0,Sports,Nike Kids Unisex Sport Hi Quarter  Pack of 3 Pink Socks,Not specified,Not specified,Not specified,"Pink, White, Purple",Nike,225
419,57908,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Fruit of the Loom Women White Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,White,Fruit of the loom,329
420,12396,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Stripes Blue Socks,Not specified,Not specified,Not specified,"Blue, Black",Reid & Taylor,395
421,46873,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Solid,"Cotton, Elastane",Above Ankle,"White, Grey",Lino Perros,249
422,29116,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Men Foundation Quarters Black Socks,Not specified,Not specified,Not specified,Black,Puma,149
423,14601,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Black Socks,Not specified,Not specified,Not specified,"Black, Blue",United Colors of Benetton,299
424,29111,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Puma Men Pack of 3 Sports Socks,Solid,"Cotton, Nylon",Above Ankle,"White, Black, Grey",Puma,499
425,49232,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Calzini Men Pack of 5 Sports Socks,Not specified,Cotton,Above Ankle,"Black, Navy Blue, White",Calzini,845
426,57906,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Fruit of the Loom Women White Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,White,Fruit of the loom,329
427,12398,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Solid Grey Socks,Not specified,Not specified,Not specified,Grey,Reid & Taylor,135
428,46874,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Solid,"Cotton, Elastane",Above Ankle,"White, Beige",Lino Perros,249
429,12737,Women,Accessories,Socks,Socks,Fall,2011.0,Sports,Nike Women Sports White Socks,Striped,"Cotton, Nylon",Ankle Length,"White, Pink",Nike,125
430,14606,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Cream Socks,Not specified,Not specified,Not specified,"Cream, Brown",United Colors of Benetton,299
431,40239,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Provogue Men Black Pack of 3 Socks,Not specified,Not specified,Not specified,Black,Provogue,749
432,51179,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Navy Blue Socks,Patterned,Cotton,Above Ankle,Navy Blue,Raymond,190
433,9373,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex Foundation Pink Socks,Striped,"Cotton, Nylon",Above Ankle,Pink,Puma,249
434,51141,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Parx Men Brown Socks,Striped,Cotton,Above Ankle,Brown,Parx,180
435,18949,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Trainer Liner Flat Knit Pack of 3 Socks,Not specified,Not specified,Not specified,"Navy Blue, White, Black",Levis,349
436,9374,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex Foundation Blue Socks,Striped,"Cotton, Nylon",Above Ankle,Blue,Puma,249
437,32041,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men White & Blue Socks,Solid,"Cotton, Elastane",Ankle Length,"White, Blue",Playboy,145
438,51345,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black & Blue Socks,Checked,Cotton,Above Ankle,"Blue, Black",Raymond,290
439,40237,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Provogue Men Pack of 3 Striped Socks,Striped,"Cotton, Elastane",Above Ankle,"Black, Multi",Provogue,749
440,51177,Men,Accessories,Socks,Socks,Winter,2016.0,Formal,Raymond Men Navy Socks,Solid,Cotton,Above Ankle,Navy Blue,Raymond,235
441,51183,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Raymond Men Navy Socks,Patterned,Cotton,Above Ankle,Navy Blue,Raymond,200
442,51148,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Parx Men Black Socks,Checked,Cotton,Above Ankle,"Black, Lavender",Parx,180
443,7648,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Ankle Length Socks,Not specified,Not specified,Not specified,Grey,Wrangler,125
444,36412,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Striped,Cotton,Above Ankle,Grey,Reid & Taylor,325
445,7670,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Navy Crew Length Socks,Not specified,Not specified,Above Knee,Navy Blue,Wrangler,135
446,17791,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Solid Black Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,395
447,51184,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Patterned,Cotton,Above Ankle,Black,Raymond,190
448,51170,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Grey Socks,Solid,Cotton,Above Ankle,Grey,Raymond,290
449,51342,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Solid,Cotton,Above Ankle,Black,Raymond,290
450,18947,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Trainer Liner Flat Knit Pack of 3 Socks,Not specified,Not specified,Not specified,"Black, White, Khaki",Levis,349
451,17301,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Puma Men Sports Black Socks,Not specified,Not specified,Not specified,Black,Puma,119
452,18580,Men,Accessories,Socks,Socks,Summer,2010.0,Sports,Puma Men Sport Quarters Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Grey",Puma,329
453,58634,Men,Accessories,Socks,Socks,Fall,2014.0,Casual,Fila Men White Socks,Solid,"Cotton, Nylon",Ankle Length,"White, Red",FILA,139
454,30548,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Men Pack of 3 Socks,Solid,"Cotton, Nylon",Not specified,White,Nike,445
455,25435,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Lee Men Tripack Socks,Not specified,Not specified,Not specified,"Black, Grey",Lee,349
456,19499,Men,Accessories,Socks,Socks,Fall,2010.0,Sports,Puma Men Foundation Quarters White Socks,Not specified,Not specified,Not specified,White,Puma,149
457,32012,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Yellow & Black Socks,Patterned,Cotton,Ankle Length,"Black, Yellow",Playboy,125
458,17399,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Black Socks,Not specified,Not specified,Not specified,"Black, White",Reid & Taylor,395
459,18587,Men,Accessories,Socks,Socks,Summer,2010.0,Casual,Puma Men Fundamental Sneakers Black Socks,Not specified,Not specified,Not specified,Black,Puma,119
460,6705,Women,Accessories,Socks,Socks,Summer,2011.0,Sports,Nike Women's Nsw Ctn White Red Socks,Not specified,Not specified,Not specified,"White, Red",Nike,145
461,32471,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,ADIDAS Unisex Pack of 3 Black Socks,Solid,"Cotton, Nylon",Not specified,"Black, White",ADIDAS,599
462,25432,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Lee Men Tripack Socks,Not specified,Not specified,Not specified,White,Lee,349
463,7623,Women,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Women's Lemon Secret Yellow Socks,Not specified,Not specified,Not specified,Yellow,Wrangler,105
464,35239,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Manchester United Men Black Socks,Solid,Not specified,Ankle Length,Black,Manchester United,199
465,19497,Unisex,Accessories,Socks,Socks,Fall,2009.0,Casual,Puma Kids Unisex Foundation Pack of 3 Crew Socks,Not specified,Not specified,Not specified,"White, Orange, Red",Puma,279
466,29202,Men,Accessories,Socks,Socks,Spring,2013.0,Sports,Fila Men White Socks,Not specified,Not specified,Not specified,White,FILA,129
467,58295,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Ankle Length,"Navy Blue, White, Navy Blue",Jockey,367
468,32023,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Multi Coloured Socks,Not specified,Not specified,Above Knee,"Black, Multi",Playboy,125
469,30546,Unisex,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Unisex Pack of 3 Socks,Solid,"Cotton, Nylon",Ankle Length,"White, Black, Grey",Nike,445
470,41525,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Basics Men Set of 3 Socks,Patterned,Cotton,Ankle Length,"White, Grey, Charcoal",Basics,449
471,17390,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Solid Black Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,395
472,58292,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Ankle Length,"White, Khaki, Olive",Jockey,367
473,18589,Unisex,Accessories,Socks,Socks,Summer,2010.0,Casual,Puma Unisex Invisble Sneakers Black Socks,Not specified,Not specified,Not specified,Black,Puma,329
474,17397,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Black Socks,Not specified,Not specified,Above Knee,"Black, Green",Reid & Taylor,395
475,41522,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Basics Men Set of 3 Socks,Patterned,Cotton,Ankle Length,"Black, White, Grey",Basics,449
476,30541,Unisex,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Unisex Sports White Socks,Not specified,Not specified,Not specified,White,Nike,125
477,32024,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Striped Socks,Striped,Not specified,Ankle Length,"Blue, Lavender, Black",Playboy,125
478,51343,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Blue Socks,Checked,Cotton,Above Ankle,Blue,Raymond,290
479,51171,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Grey Socks,Solid,Cotton,Above Ankle,Grey,Raymond,290
480,17300,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Puma Men Pack of 3 Sports Socks,Not specified,Not specified,Not specified,"Navy Blue, Grey, White",Puma,349
481,18946,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Scottish Stripes Flat Knit Pack of 3 Socks,Striped,Not specified,Above Ankle,"Navy Blue, Grey, Khaki",Levis,429
482,7671,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Light Grey Melange Crew Length Socks,Not specified,Not specified,Not specified,Grey,Wrangler,135
483,36413,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Black & Blue Socks,Striped,Cotton,Above Ankle,"Black, Blue",Reid & Taylor,325
484,17790,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Solid Cream Socks,Not specified,Not specified,Not specified,Cream,Reid & Taylor,145
485,51185,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Navy Blue Socks,Patterned,Cotton,Above Ankle,Navy Blue,Raymond,190
486,51182,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Grey Socks,Solid,Cotton,Above Ankle,Grey,Raymond,235
487,7676,Women,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Women's Burnt Sienna Secret Socks,Not specified,Not specified,Not specified,Red,Wrangler,105
488,32040,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Blue Socks,Not specified,Not specified,Above Knee,Blue,Playboy,145
489,51176,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Solid,Cotton,Above Ankle,Black,Raymond,235
490,51344,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Charcoal Grey Socks,Checked,Cotton,Above Ankle,"Grey, Charcoal",Raymond,290
491,7649,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's White Ankle Length Socks,Not specified,Not specified,Not specified,White,Wrangler,125
492,51149,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Parx Men Brown Socks,Checked,Cotton,Above Ankle,"Brown, Blue",Parx,180
493,51140,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Parx Men Navy Blue Socks,Striped,Cotton,Above Ankle,Navy Blue,Parx,180
494,18346,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Fila Men Crew White Socks,Not specified,Not specified,Not specified,White,FILA,129
495,18948,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Trainer Liner Flat Knit Pack of 3 Socks,Not specified,Not specified,Not specified,"Black, Navy Blue, Khaki",Levis,349
496,9375,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex FTPA Brown Socks,Not specified,Not specified,Not specified,Brown,Puma,149
