,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Pattern,Strap Type,Size,Compartment Closure,Volume in Litres,Trends,Colour,Brand,Price
1282,25194,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Black/Beige Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,"Black, Beige",Lino Perros,1695
1283,1624,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Reebok Silver-Black Laptop Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Reebok,1499
1284,53928,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women White Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,KIARA,1250
1285,35908,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Peperone Women Purple Sling Bag,Sling Bag,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Peperone,1500
1286,47342,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Teal Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Teal,Baggit,1675
1287,27061,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Yelloe Pink Laptop Pocket Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,yelloe,1690
1288,21998,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Blue,Murcia,1450
1289,5270,Unisex,Accessories,Bags,Backpacks,Winter,2018.0,Casual,Wildcraft Unisex Black & Grey Backpack,Not specified,Nylon,Not specified,Solid,Not specified,Medium,Flap,Up to 23 Litres,Not specified,"Black, Grey",Wildcraft,1995
1290,25160,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherite Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,1995
1291,20620,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Roxy Net Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Baggit,1775
1292,37697,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,American Tourister Unisex Brown Backpack,Not specified,Nylon,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,AMERICAN TOURISTER,890
1293,21953,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Purple Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Murcia,690
1294,14886,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,4699
1295,25399,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherette Black Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,1995
1296,42059,Unisex,Accessories,Bags,Mobile Pouch,Summer,2015.0,Casual,American Tourister Unisex Red Camera Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,AMERICAN TOURISTER,690
1297,42865,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,French Connection Women Black Dorris Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,French Connection,5999
1298,38426,Women,Accessories,Bags,Mobile Pouch,Summer,2012.0,Casual,Baggit Women Copper Rapchik Viva Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Copper,Baggit,675
1299,42891,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,French Connection Women Purple Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,French Connection,3999
1300,7518,Unisex,Accessories,Bags,Duffel Bag,Summer,2011.0,Sports,Nike Unisex Brasilia 4 Navy Blue Duffle Bag,Not specified,Synthetic,Regular,Solid,Two Short Handles,Small,Zip,Not specified,Not specified,Navy Blue,Nike,1895
1301,47389,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women White Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Baggit,1975
1302,47146,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,Tote Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Brown",Be For Bag,399
1303,47374,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Purple Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Baggit,1400
1304,37003,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lino Perros,1695
1305,10245,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women TMK Green Green Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Green,Murcia,1350
1306,39509,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Peter England Unisex Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Peter England,2599
1307,25156,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,1695
1308,20616,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Libra Jhuti Olive Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Olive,Baggit,1825
1309,52652,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Mod-acc Women Pink Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Mod-acc,2545
1310,27057,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Yelloe Women Class and Elegance Redefined White Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,yelloe,1290
1311,47380,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Purple Bag,Satchel,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Purple,Baggit,2100
1312,21192,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Quiksilver Unisex Red Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Quiksilver,1595
1313,33457,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Billuz Roy Maroon Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Baggit,1325
1314,35901,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Peperone Women Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Peperone,1980
1315,42853,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,French Connection Women Black Beaded Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,French Connection,2999
1316,15708,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Nike Unisex Nike Classic Backpack Blue Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1495
1317,53921,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Camel Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,KIARA,1250
1318,9440,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Nike Unisex Ultimatum Max Black Backpacks,Not specified,Nylon,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,3495
1319,58191,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Rocky S Women Olive Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Rocky S,3895
1320,21965,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Navy Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,"Navy Blue, Red",Murcia,875
1321,47945,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Murcia,1150
1322,48131,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Fossil Women Pink Bags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Fossil,3395
1323,21991,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Murcia,2050
1324,31931,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Fabindia Women Green Crochet Purse,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Fabindia,1890
1325,28444,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,1099
1326,20629,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Chakde Naag Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Baggit,2100
1327,33450,Women,Accessories,Bags,Clutches,Fall,2012.0,Casual,Baggit Women Slap Chamak Gold Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Baggit,850
1328,52655,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Mod-acc Women Mauve Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mauve,Mod-acc,2545
1329,25707,Women,Accessories,Bags,Handbags,Winter,2012.0,Casual,Puma Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",Puma,1299
1330,26182,Women,Accessories,Bags,Handbags,Spring,2013.0,Casual,Rocia Women Beige Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Rocia,1390
1331,20611,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Frankie Hoor Red Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Red,Baggit,1450
1332,3384,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Stitch Black Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,799
1333,25151,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,1695
1334,21505,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Small  Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,KIARA,1099
1335,38428,Women,Accessories,Bags,Clutches,Fall,2012.0,Casual,Baggit Women Brown Clutch,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,900
1336,10242,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Mary Grey Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Grey,Murcia,1350
1337,47373,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Green Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Green,Baggit,2300
1338,37004,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lino Perros,1295
1339,14888,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,United Colors of Benetton Women Solid Coffee Brown Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Coffee Brown,United Colors of Benetton,4499
1340,17631,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,Puma Women Fitness Lux Grey Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Puma,2499
1341,47141,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Black and White Combo pack Tote Bags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Be For Bag,399
1342,37699,Unisex,Accessories,Bags,Backpacks,Spring,2013.0,Casual,American Tourister Unisex Black Backpack,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Black,AMERICAN TOURISTER,1000
1343,21996,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Yellow Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Yellow,Murcia,1450
1344,29101,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Puma Unisex Brown Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,Brown,Puma,2599
1345,58196,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Puma Women White Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",Puma,3999
1346,21962,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Maroon Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Maroon,Murcia,1150
1347,42854,Women,Accessories,Bags,Handbags,Summer,2010.0,Casual,French Connection Brown Colourblocked Tote Bag,Tote Bag,Fabric,Not specified,"Colourblocked, Colourblocked",Not specified,Regular,Zip,Not specified,Shopper,"Brown, Blue",French Connection,2499
1348,21559,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Front Pocket Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Blue,KIARA,1850
1349,38474,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Baggit Women Grey Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Baggit,1450
1350,29734,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Leatherette Teal Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,KIARA,1850
1351,42837,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,French Connection Women Black Kite Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,French Connection,4999
1352,47921,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Murcia,3450
1353,52609,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Purple Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Mod-acc,1195
1354,4599,Unisex,Accessories,Bags,Duffel Bag,Winter,2015.0,Casual,Wildcraft Unisex Green & Grey Duffel Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,"Green, Grey",Wildcraft,2495
1355,18428,Unisex,Accessories,Bags,Laptop Bag,Summer,2015.0,Casual,Vital Gear Unisex Black Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,VITAL Gear,1199
1356,37067,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Beige Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Lino Perros,595
1357,36989,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Lino Perros Women Maroon Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Lino Perros,995
1358,53710,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,1850
1359,40763,Men,Accessories,Bags,Messenger Bag,Summer,2012.0,Casual,Quiksilver Men White & Black Base Satchel Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",Quiksilver,1995
1360,13696,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Puma Unisex Silver Astar ride 3M Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Puma,1299
1361,34888,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Envirosax Women Blue Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Blue,Envirosax,450
1362,12744,Unisex,Accessories,Bags,Laptop Bag,Fall,2011.0,Casual,Timberland Unisex Solid Beige Bags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Timberland,3990
1363,27691,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Purple Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Murcia,1350
1364,10221,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Emma Green Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Green,Murcia,1350
1365,35192,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Olive Green & Black Backpack,Not specified,PU,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,"Olive, Black",Wildcraft,1245
1366,54397,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Blue Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Baggit,1975
1367,27665,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Pink Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Murcia,1650
1368,5222,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Black Cruiser Backpack,Not specified,Leather,Not specified,Solid,Not specified,Medium,Flap,Up to 23 Litres,Not specified,Black,Wildcraft,2095
1369,7111,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack,Not specified,PU,Not specified,Not specified,Not specified,Medium,Flap,Not specified,Not specified,Black,Wildcraft,995
1370,39935,Unisex,Accessories,Bags,Laptop Bag,Fall,2012.0,Casual,Tortoise Unisex Brown Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Tortoise,3799
1371,33433,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Senorita Koku Olive Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Baggit,700
1372,52636,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Mod-acc Women Black Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Mod-acc,2095
1373,2651,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Non Leather Laptop White Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,White,Murcia,850
1374,2669,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Khaki Leatherette Hand Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Murcia,1250
1375,29191,Men,Accessories,Bags,Backpacks,Summer,2012.0,Casual,United Colors of Benetton Men Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,1499
1376,47328,Women,Accessories,Bags,Mobile Pouch,Summer,2012.0,Casual,Baggit Women Grey Doodle Jhuti Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Baggit,425
1377,38473,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women White Hippo Fakir Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Baggit,2075
1378,53942,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Coffee Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Coffee Brown,KIARA,2850
1379,29733,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,1850
1380,43571,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Puma Purple Kenobi II Tote Bag,Tote Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Purple,Puma,2499
1381,2656,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Big Casual Silver Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Silver,Murcia,650
1382,7116,Unisex,Accessories,Bags,Duffel Bag,Winter,2015.0,Casual,Wildcraft Unisex Black Duffel Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,Black,Wildcraft,1295
1383,39932,Unisex,Accessories,Bags,Laptop Bag,Winter,2012.0,Casual,Tortoise Unisex Black Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Tortoise,3799
1384,33434,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Sprinkle Jack Teal Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,Baggit,1725
1385,36522,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,United Colors of Benetton Women Black Bag,Handheld Bag,Synthetic Leather,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Black,United Colors of Benetton,2799
1386,5225,Unisex,Accessories,Bags,Waist Pouch,Winter,2015.0,Casual,Wildcraft Unisex Travel Black Waist Pouch,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Wildcraft,599
1387,25135,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Grey Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Lino Perros,2995
1388,35195,Women,Accessories,Bags,Backpacks,Spring,2013.0,Casual,Wildcraft Women Pink Backpack,Not specified,Leather,Not specified,Solid,Not specified,Large,Not specified,Not specified,Not specified,"Pink, Grey",Wildcraft,1245
1389,10226,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Rubena Black Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,1450
1390,21753,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Classic Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,KIARA,899
1391,53373,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Puma Unisex Black Ferrari Backpack,Not specified,Canvas,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,Black,Puma,3299
1392,12743,Unisex,Accessories,Bags,Messenger Bag,Fall,2011.0,Casual,Timberland Unisex Solid Olive Bags,Not specified,Canvas,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Timberland,8990
1393,47317,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Baggit Women Brown Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,1775
1394,21939,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Red Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Red,Murcia,1170
1395,52638,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Mod'acc Women Blue Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Mod-acc,1995
1396,14811,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,United Colors of Benetton Women Solid Maroon Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,United Colors of Benetton,3299
1397,48190,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fossil Women Multi Coloured Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Multi, Brown",Fossil,5595
1398,38683,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Spice Art Women Stones Navy Blue Clutch,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Spice Art,1095
1399,34872,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Envirosax Women Blue Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Blue,Envirosax,450
1400,13698,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Puma Unisex White  Snova Sequence 4M Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,1299
1401,34886,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Envirosax Women Multi Coloured Bag,Handheld Bag,Not specified,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Multi,Envirosax,450
