,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Material,Pattern,Collar,Sleeve,Weave,Details,Distress,Waist Rise,Colour,Brand,Price
1120,39761,Women,Apparel,Bottomwear,Trousers,Fall,2012.0,Casual,Arrow Woman Beige Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Arrow Woman,1499.0
1121,44309,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Indian Terrain Men Brown Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Brown,Indian Terrain,1499.0
1122,11339,Men,Apparel,Bottomwear,Jeans,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,Regular Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"No Fade, Non Stretchable",Clean Look,Mid-Rise,Blue,Lee,1999.0
1123,25930,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Femella Women Black Skirt,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Femella,890.0
1124,16920,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Men Washed Navy Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Navy Blue,SPYKAR,1999.0
1125,39795,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Peter England Men Black Formal Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Peter England,1299.0
1126,3923,Men,Apparel,Bottomwear,Track Pants,Summer,2011.0,Casual,Urban Yoga Men's Yoga Navy Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Urban Yoga,999.0
1127,56852,Men,Apparel,Bottomwear,Jeans,Fall,2012.0,Casual,John Players Men Blue Jeans,Regular Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Clean Look,Mid-Rise,Blue,John Players,1099.0
1128,26319,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Sports,Proline Men  Grey Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Proline,899.0
1129,11306,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Wrangler Women Blue Sophia Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Wrangler,1695.0
1130,21593,Women,Apparel,Bottomwear,Capris,Summer,2011.0,Casual,Nike Women Solid Grey Capris,Tight Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Grey,Nike,995.0
1131,33264,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini and Jony Boys Beige Shorts,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Gini and Jony,599.0
1132,14022,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Nike Men Solid Navy Blue Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Navy Blue,Nike,1195.0
1133,27032,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jealous 21 Women Blue Hip Fit Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Jealous 21,1799.0
1134,22786,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,DENI YO,1099.0
1135,15336,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Nike Men Solid Grey Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,Nike,1195.0
1136,51610,Women,Apparel,Bottomwear,Trousers,Fall,2012.0,Casual,Kraus Jeans Women Brown Corduroy Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Brown,Kraus Jeans,1250.0
1137,10012,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Nike Men's Breakli Navy Blue Track Pants,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1495.0
1138,15560,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,SPYKAR,2999.0
1139,30415,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,DENI YO,1099.0
1140,51482,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Blue Jeans,Regular Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Low Distress,Mid-Rise,Blue,Denizen,1199.0
1141,36742,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Women Aza Blue Jeans,Slim Fit,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,SPYKAR,1899.0
1142,27630,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers Men Khaki Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,SCULLERS,1699.0
1143,28678,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Casual,Proline Men Black Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Proline,999.0
1144,16513,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1169.0
1145,43523,Women,Apparel,Bottomwear,Trousers,Winter,2011.0,Casual,French Connection Women Beige Trousers,Not specified,Not specified,"Cotton, Viscose Rayon",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,French Connection,3999.0
1146,26988,Women,Apparel,Bottomwear,Jeggings,Fall,2012.0,Casual,Jealous 21 Women Blue Jeggings,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jealous 21,1099.0
1147,40160,Boys,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans,Regular Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,High-Rise,Navy Blue,Gini and Jony,699.0
1148,3510,Women,Apparel,Bottomwear,Capris,Fall,2010.0,Sports,ADIDAS Women Black Silver Tights Capri,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,"Black, White",ADIDAS,1199.0
1149,26372,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Arrow Woman Check Grey Trousers,Slim Fit,Not specified,Not specified,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Arrow Woman,1499.0
1150,26140,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,John Miller Men Striped Black Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,John Miller,1599.0
1151,30819,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Ethnic,Fabindia Women Pink Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Fabindia,530.0
1152,37200,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,United Colors of Benetton Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,United Colors of Benetton,2799.0
1153,53745,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,ADIDAS Women Dark Grey Capris,Regular Fit,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,ADIDAS,1599.0
1154,40352,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Tokyo Talkies Women Navy Blue Slim Fit Jeans,Slim Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"Light Fade, Non Stretchable",Low Distress,Low-Rise,Navy Blue,Tokyo Talkies,799.0
1155,51476,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Heavy Fade,Highly Distressed,Mid-Rise,Blue,Denizen,1699.0
1156,40997,Girls,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony  Girls Woven Black Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,"Black, Beige, Beige",Gini and Jony,899.0
1157,31558,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Mark Taylor Men Striped Navy Blue Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Mark Taylor,779.0
1158,22987,Men,Apparel,Bottomwear,Shorts,Summer,2016.0,Sports,2go Active Gear USA Men Grey Ted Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Grey, Black",2go ACTIVE GEAR USA,470.0
1159,13298,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Gini and Jony Men Solid White Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,White,Gini and Jony,669.0
1160,30826,Women,Apparel,Bottomwear,Churidar,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Mangalgiri Churidar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Fabindia,390.0
1161,51471,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Black Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Mildly Distressed,Mid-Rise,Black,Denizen,1799.0
1162,42402,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Flying Machine Women Blue Denim Shorts,Slim Fit,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,High-Rise,Blue,Flying Machine,1299.0
1163,53742,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,ADIDAS Women Black Capris,Regular Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, White, Pink",ADIDAS,1399.0
1164,37207,Women,Apparel,Bottomwear,Jeggings,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeggings,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,United Colors of Benetton,2799.0
1165,41889,Men,Apparel,Bottomwear,Jeans,Winter,2016.0,Casual,Flying Machine Men Blue Slim Fit Mid-Rise Clean Look Jeans,Slim Fit,Regular,"Cotton, Polyester",Not specified,Not specified,Not specified,Not specified,"Light Fade, Stretchable",Clean Look,Mid-Rise,Blue,Flying Machine,1899.0
1166,33495,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shorts,Not specified,Not specified,Cotton,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Doodle,999.0
1167,43524,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,French Connection Women Black Legging,Not specified,Ankle Length,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,French Connection,1299.0
1168,16514,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1169.0
1169,8937,Men,Apparel,Bottomwear,Trousers,Summer,2011.0,Formal,Scullers Men Scul Brown Trousers,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,SCULLERS,1899.0
1170,27405,Women,Apparel,Bottomwear,Capris,Summer,2018.0,Casual,Jockey Women Black Capris,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,"Black, Beige",Jockey,629.0
1171,51485,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Denizen Men Black Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Denizen,1099.0
1172,6866,Women,Apparel,Bottomwear,Leggings,Summer,2011.0,Ethnic,Forever New Women Black Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Forever New,1400.0
1173,7188,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Jealous 21 Women Supper Skinny Zipped Medium Blue Jeans,Super Skinny Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Jealous 21,1899.0
1174,30821,Women,Apparel,Bottomwear,Churidar,Summer,2012.0,Ethnic,Fabindia Women Beige Mangalgiri Churidar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Fabindia,390.0
1175,8762,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Puma Women's Essential Workout Black Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1599.0
1176,27608,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers Men Black Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,SCULLERS,1499.0
1177,28640,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Men Victor Woven Black Shorts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1895.0
1178,7940,Women,Apparel,Bottomwear,Capris,Fall,2011.0,Sports,Puma Women Move Dance Grey Capri,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Grey,Puma,1399.0
1179,1885,Men,Apparel,Bottomwear,Shorts,Winter,2010.0,Casual,FIFA Mens 1904 Heritage Shorts,Not specified,Not specified,Not specified,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,FIFA,1299.0
1180,12344,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Reid & Taylor Men Solid Beige Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Reid & Taylor,1595.0
1181,30828,Women,Apparel,Bottomwear,Churidar,Summer,2012.0,Ethnic,Fabindia Women Rust Mangalgiri Churidar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Rust,Fabindia,390.0
1182,42262,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,John Players Men Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,John Players,1399.0
1183,16380,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Peter England Men Stripes Dark Brown Trouser,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Peter England,1199.0
1184,7511,Women,Apparel,Bottomwear,Track Pants,Summer,2011.0,Sports,Nike Women Be Strong Navy Blue Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1795.0
1185,16374,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Peter England,1399.0
1186,13262,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Palm Tree,699.0
1187,16522,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1429.0
1188,8901,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Indigo Nation Men PV stretch Grey Trousers,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Indigo Nation,1599.0
1189,20040,Women,Apparel,Bottomwear,Stockings,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Tights,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,United Colors of Benetton,1099.0
1190,40999,Girls,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony Girls Woven Black Jeans,Regular Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,High-Rise,Black,Gini and Jony,699.0
1191,32585,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Only  Women Black Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ONLY,1795.0
1192,9672,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,ADIDAS Men Addi Black Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, Yellow",ADIDAS,1299.0
1193,30817,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Ethnic,Fabindia Women Rust Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Rust,Fabindia,530.0
1194,18487,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Puma Men Washed Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Puma,3099.0
1195,26986,Women,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Jealous 21 Women Purple Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Purple,Jealous 21,1299.0
1196,16373,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Peter England Men Solid Charcoal Trouser,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Peter England,1299.0
1197,35939,Men,Apparel,Bottomwear,Jeans,Winter,2016.0,Casual,Flying Machine Men Skinny Blue Jeans,Skinny Fit,Regular,"Cotton, Polyester, Elastane",Not specified,Not specified,Not specified,Not specified,"Light Fade, Stretchable",Clean Look,Low-Rise,Blue,Flying Machine,1299.0
1198,42265,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,John Players Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,Low-Rise,Blue,John Players,1799.0
1199,7186,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Jealous 21 Women Supper Skinny Zipped Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Jealous 21,1899.0
1200,14286,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Belmonte Men Solid Trouser Grey Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Belmonte,1195.0
1201,40364,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Tokyo Talkies Women Navy Jeans,Slim Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"Light Fade, Non Stretchable",Low Distress,Low-Rise,"Navy Blue, Beige",Tokyo Talkies,799.0
1202,31338,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,LOCOMOTIVE,1299.0
1203,26149,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,John Miller Men Charcoal Trousers,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,John Miller,999.0
1204,46890,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1299.0
1205,30810,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Fabindia Women Beige Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Fabindia,530.0
1206,37209,Girls,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,United Colors of Benetton Girls Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Not specified,Not specified,Blue,United Colors of Benetton,1699.0
1207,59878,Women,Apparel,Bottomwear,Stockings,Fall,2012.0,Casual,Femella Women Black Stockings,Not specified,Not specified,Elastane,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Femella,450.0
1208,6857,Women,Apparel,Bottomwear,Skirts,Summer,2011.0,Casual,Forever New Women's Animal Stroke Print Black Skirt,Not specified,Mini,Not specified,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Forever New,2600.0
1209,3922,Men,Apparel,Bottomwear,Track Pants,Summer,2011.0,Casual,Urban Yoga Men Bottom Grey Melange Yoga Pants,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Urban Yoga,799.0
1210,39794,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Peter England Men Grey Formal Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Peter England,1299.0
1211,28878,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,BIBA OUTLET Women Lavender Leggings,Not specified,Ankle Length,"Cotton, Cotton",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Lavender,Biba,399.0
1212,50962,Women,Apparel,Bottomwear,Jeans,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Lee,2799.0
1213,48393,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,French Connection Navy Washed Skinny Stretchable Jeans,Skinny Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"Light Fade, Stretchable",Mildly Distressed,Mid-Rise,Navy Blue,French Connection,4299.0
1214,25931,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Femella Women Red Skirt,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Femella,890.0
1215,33068,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,U.S.Polo Assn. Men Mud Grey Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,U.S. Polo Assn.,1799.0
1216,44906,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Puma Men White 3/4 Length Pants,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,1299.0
1217,16921,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,SPYKAR,3299.0
1218,39760,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Arrow Woman Black Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow Woman,1499.0
1219,22787,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,DENI YO,1099.0
1220,15337,Men,Apparel,Bottomwear,Tracksuits,Fall,2011.0,Sports,Nike Men Solid Olive Tracksuits,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Nike,4595.0
1221,15561,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,SPYKAR,2499.0
1222,18870,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Casual,Puma Women Grey Core Track Pants,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Puma,1299.0
1223,51611,Women,Apparel,Bottomwear,Leggings,Fall,2012.0,Casual,Kraus Jeans Women Black Leggings,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Kraus Jeans,950.0
1224,21592,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Artengo Men Solid Grey Short,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,Decathlon,499.0
1225,11307,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Wrangler,1695.0
1226,14023,Men,Apparel,Bottomwear,Shorts,Fall,2012.0,Sports,Nike Men Solid Navy Blue Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Navy Blue,Nike,1195.0
1227,43916,Women,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Femella Women Yellow Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Yellow,Femella,690.0
1228,58562,Women,Apparel,Bottomwear,Jeans,Fall,2012.0,Casual,Puma Women Navy Blue Jeans,Skinny Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"No Fade, Stretchable",Clean Look,Mid-Rise,Navy Blue,Puma,2799.0
